Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
22,3,7,2018,65.0,55.84833333333333,88.0,80.0,0.8,40.0,132.0,2.0,50.0,789.8125,0.025000015269000083,262212.0,276.1235998535156,60.00175199127197,686.6875
23,3,7,2018,66.0,56.38,89.0,77.0,0.8,30.0,134.0,2.0,50.0,789.8125,0.025000015269000083,262212.0,276.1235998535156,60.00175199127197,686.6875
0,4,7,2018,77.0,57.26666666666666,103.0,94.0,0.9,36.0,103.0,2.0,50.0,783.8125,0.025000015863001348,262240.0,276.14139984130856,60.001111991882325,799.9375
1,4,7,2018,74.0,58.04166666666666,99.0,99.0,0.8,28.0,91.0,2.0,50.0,783.8125,0.025000015863001348,262240.0,276.14139984130856,60.001111991882325,799.9375
2,4,7,2018,48.0,57.93833333333334,66.0,72.0,0.6,26.0,72.0,2.0,50.0,783.8125,0.025000015863001348,262240.0,276.14139984130856,60.001111991882325,799.9375
3,4,7,2018,42.0,57.62333333333333,59.0,59.0,0.7,27.0,61.0,2.0,50.0,792.8125,0.025000015645999463,262028.0,276.1931750640869,60.0035239944458,856.6124999999997
4,4,7,2018,40.0,57.23,56.0,61.0,0.6,37.0,43.0,2.0,50.0,792.8125,0.025000015645999463,262028.0,276.1931750640869,60.0035239944458,856.6124999999997
5,4,7,2018,40.0,56.825,60.0,69.0,0.7,47.0,26.0,2.0,50.0,792.8125,0.025000015645999463,262028.0,276.1931750640869,60.0035239944458,856.6124999999997
6,4,7,2018,42.0,56.475,68.0,85.0,0.8,51.0,17.0,2.0,50.0,795.7468749999999,0.025000015607000332,261776.0,276.1931750640869,60.005399993896475,837.75
7,4,7,2018,54.0,56.51333333333334,74.0,89.0,0.8,40.0,30.0,2.0,50.0,795.7468749999999,0.025000015607000332,261776.0,276.1931750640869,60.005399993896475,837.75
8,4,7,2018,63.0,56.84,85.0,86.0,0.9,36.0,42.0,3.0,50.0,795.7468749999999,0.025000015607000332,261776.0,276.1931750640869,60.005399993896475,837.75
9,4,7,2018,70.0,57.38833333333334,94.0,96.0,0.9,40.0,60.0,3.0,50.0,794.0,0.025000013929000125,261640.0,276.1931750640869,60.00535599517822,788.5
10,4,7,2018,79.0,58.225,105.0,93.0,0.9,28.0,117.0,2.0,50.0,794.0,0.025000013929000125,261640.0,276.1931750640869,60.00535599517822,788.5
11,4,7,2018,75.0,58.91666666666666,100.0,83.0,0.9,18.0,175.0,2.0,50.0,794.0,0.025000013929000125,261640.0,276.1931750640869,60.00535599517822,788.5
12,4,7,2018,80.0,59.76333333333334,106.0,91.0,0.9,17.0,181.0,2.0,50.0,794.5,0.025000015292000025,261796.0,276.1931750640869,60.00296399688721,685.3125
13,4,7,2018,78.0,60.53166666666666,114.0,95.0,0.9,15.0,181.0,2.0,50.0,794.5,0.025000015292000025,261796.0,276.1931750640869,60.00296399688721,685.3125
14,4,7,2018,70.0,61.02166666666667,116.0,87.0,0.9,12.0,181.0,2.0,50.0,794.5,0.025000015292000025,261796.0,276.1931750640869,60.00296399688721,685.3125
15,4,7,2018,76.0,61.7,117.0,101.0,1.0,13.0,181.0,2.0,50.0,790.875,0.025000015537000264,262016.0,276.17919982910155,60.00187599182129,685.0
16,4,7,2018,72.0,62.23333333333333,119.0,102.0,1.0,16.0,181.0,2.0,50.0,790.875,0.025000015537000264,262016.0,276.17919982910155,60.00187599182129,685.0
17,4,7,2018,75.0,62.7,121.0,104.0,1.0,14.0,181.0,2.0,50.0,790.875,0.025000015537000264,262016.0,276.17919982910155,60.00187599182129,685.0
18,4,7,2018,73.0,63.06666666666667,113.0,110.0,0.9,17.0,181.0,2.0,50.00003749847412,787.125,0.02500001511500031,262108.0,276.15369995117186,60.003447998046866,685.0
19,4,7,2018,66.0,63.3,110.0,104.0,0.9,15.0,181.0,2.0,50.00003749847412,787.125,0.02500001511500031,262108.0,276.15369995117186,60.003447998046866,685.0
20,4,7,2018,64.0,63.33333333333334,102.0,103.0,0.8,22.0,181.0,2.0,50.00003749847412,787.125,0.02500001511500031,262108.0,276.15369995117186,60.003447998046866,685.0
21,4,7,2018,72.0,63.86666666666667,96.0,141.0,0.9,30.0,176.0,2.0,50.0,784.25,0.025000014312000014,262404.0,276.13649993896485,60.001947998046866,685.625
22,4,7,2018,80.0,64.5,106.0,161.0,1.0,28.0,169.0,2.0,50.0,784.25,0.025000014312000014,262404.0,276.13649993896485,60.001947998046866,685.625
23,4,7,2018,84.0,65.33333333333333,112.0,174.0,1.1,38.0,136.0,2.0,50.0,784.25,0.025000014312000014,262404.0,276.13649993896485,60.001947998046866,685.625
0,5,7,2018,88.0,66.4,116.0,176.0,1.1,41.0,112.0,2.0,50.0,787.8125,0.0250000159520004,262564.0,276.1714999389648,60.00307599639893,801.125
1,5,7,2018,92.0,67.5,121.0,177.0,1.1,41.0,101.0,2.0,50.0,787.8125,0.0250000159520004,262564.0,276.1714999389648,60.00307599639893,801.125
2,5,7,2018,92.0,68.6,121.0,165.0,1.2,36.0,100.0,2.0,50.0,787.8125,0.0250000159520004,262564.0,276.1714999389648,60.00307599639893,801.125
3,5,7,2018,79.0,69.2,105.0,127.0,1.15,46.0,86.0,2.0,50.0,795.6875,0.02500001625400037,262460.0,276.1931750640869,60.00507999420166,856.6124999999997
4,5,7,2018,80.0,69.7,106.0,117.0,1.1,46.0,56.5,2.0,50.0,795.6875,0.02500001625400037,262460.0,276.1931750640869,60.00507999420166,856.6124999999997
5,5,7,2018,89.0,70.46666666666667,118.0,148.0,1.1,78.0,27.0,2.0,50.0,795.6875,0.02500001625400037,262460.0,276.1931750640869,60.00507999420166,856.6124999999997
6,5,7,2018,92.0,70.96666666666667,121.0,158.0,1.1,82.0,13.0,2.0,50.00041218996048,795.7468749999999,0.0250000135320006,262520.0,276.1931750640869,60.00403999328614,785.8125
7,5,7,2018,95.0,71.66666666666667,125.0,160.0,1.1,78.0,23.0,2.0,50.00041218996048,795.7468749999999,0.0250000135320006,262520.0,276.1931750640869,60.00403999328614,785.8125
8,5,7,2018,111.0,73.76666666666667,145.0,198.0,1.3,76.0,40.0,2.0,50.00041218996048,795.7468749999999,0.0250000135320006,262520.0,276.1931750640869,60.00403999328614,785.8125
9,5,7,2018,121.0,76.4,159.0,177.0,1.4,71.0,61.0,2.0,50.00041218996048,795.7468749999999,0.02500001553300023,262488.0,276.1931750640869,60.00128399658203,743.25
10,5,7,2018,105.0,78.56666666666666,138.0,178.0,1.4,72.0,102.0,2.0,50.00041218996048,795.7468749999999,0.02500001553300023,262488.0,276.1931750640869,60.00128399658203,743.25
11,5,7,2018,116.0,81.1,151.0,161.0,1.3,37.0,181.0,3.0,50.00041218996048,795.7468749999999,0.02500001553300023,262488.0,276.1931750640869,60.00128399658203,743.25
12,5,7,2018,108.0,83.3,141.0,147.0,1.2,23.0,181.0,2.0,50.00041218996048,786.5,0.02500001613200084,263168.0,276.12739990234365,60.00398399353029,685.3125
13,5,7,2018,98.0,84.76666666666667,143.0,133.0,1.2,18.0,181.0,2.0,50.00041218996048,786.5,0.02500001613200084,263168.0,276.12739990234365,60.00398399353029,685.3125
14,5,7,2018,87.0,85.56666666666666,138.0,118.0,1.1,13.0,181.0,2.0,50.00041218996048,786.5,0.02500001613200084,263168.0,276.12739990234365,60.00398399353029,685.3125
15,5,7,2018,83.0,86.0,116.0,138.0,1.1,30.0,181.0,2.0,50.0,785.0625,0.025000014925000258,263444.0,276.12239990234366,60.00497999572754,685.0
16,5,7,2018,45.0,84.86666666666666,63.0,50.0,0.7,21.0,167.0,2.0,50.0,785.0625,0.025000014925000258,263444.0,276.12239990234366,60.00497999572754,685.0
17,5,7,2018,16.0,82.9,42.0,17.0,0.5,18.0,135.0,2.0,50.0,785.0625,0.025000014925000258,263444.0,276.12239990234366,60.00497999572754,685.0
18,5,7,2018,8.0,80.5,38.0,21.0,0.5,22.0,120.0,2.0,50.0,784.375,0.025000014774000275,263488.0,276.1176998901367,60.00183599090576,685.0
19,5,7,2018,29.0,78.86666666666666,79.0,107.0,0.9,32.0,135.0,2.0,50.0,784.375,0.025000014774000275,263488.0,276.1176998901367,60.00183599090576,685.0
20,5,7,2018,44.0,78.0,98.0,146.0,1.1,20.0,148.0,2.0,50.0,784.375,0.025000014774000275,263488.0,276.1176998901367,60.00183599090576,685.0
21,5,7,2018,37.0,76.7,53.0,51.0,1.1,28.0,127.0,2.0,50.000162506103536,783.375,0.02500001503999997,263704.0,276.1085998535156,60.001667991638186,685.5625
22,5,7,2018,39.0,75.6,56.0,61.0,1.1,28.0,115.0,2.0,50.000162506103536,783.375,0.02500001503999997,263704.0,276.1085998535156,60.001667991638186,685.5625
